Timestamp,Ticker,Amount,Date of Pay,Type
1/5/2026,WDTE,2.283,5/1/2024,Backfill
1/5/2026,WDTE,1.65,4/1/2024,Backfill
1/5/2026,WDTE,1.8,3/1/2024,Backfill
1/5/2026,WDTE,1.74,2/1/2024,Backfill
1/5/2026,WDTE,1.5,12/28/2023,Backfill
1/5/2026,WDTE,1.95,12/1/2023,Backfill
1/5/2026,WDTE,2.73,11/1/2023,Backfill
1/5/2026,WDTE,2.7,10/2/2023,Backfill
1/5/2026,SPYT,0.312,12/31/2025,Backfill
1/5/2026,SPYT,0.314,12/1/2025,Backfill
1/5/2026,SPYT,0.321,11/3/2025,Backfill
1/5/2026,SPYT,0.322,10/1/2025,Backfill
1/5/2026,SPYT,0.322,9/2/2025,Backfill
1/5/2026,SPYT,0.32,8/1/2025,Backfill
1/5/2026,SPYT,0.308,7/1/2025,Backfill
1/5/2026,SPYT,0.3,6/2/2025,Backfill
1/5/2026,SPYT,0.284,5/1/2025,Backfill
1/5/2026,SPYT,0.298,4/1/2025,Backfill
1/5/2026,SPYT,0.316,3/3/2025,Backfill
1/5/2026,SPYT,0.327,2/3/2025,Backfill
1/5/2026,SPYT,0.328,12/31/2024,Backfill
1/5/2026,SPYT,0.336,12/2/2024,Backfill
1/5/2026,SPYT,0.332,11/1/2024,Backfill
1/5/2026,SPYT,0.334,10/1/2024,Backfill
1/5/2026,SPYT,0.333,9/3/2024,Backfill
1/5/2026,SPYT,0.33,7/31/2024,Backfill
1/5/2026,SPYT,0.337,7/1/2024,Backfill
1/5/2026,SPYT,0.33,6/3/2024,Backfill
1/5/2026,SPYT,0.324,5/1/2024,Backfill
1/5/2026,SPYT,0.34,4/1/2024,Backfill
1/5/2026,YBMN,0.246,12/31/2025,Backfill
1/5/2026,YBMN,0.464,12/24/2025,Backfill
1/5/2026,YBMN,0.448,12/17/2025,Backfill
1/5/2026,YBMN,0.187,12/10/2025,Backfill
1/5/2026,YBMN,0.115,12/3/2025,Backfill
1/5/2026,HIMY,0.109,12/31/2025,Backfill
1/5/2026,HIMY,0.134,12/24/2025,Backfill
1/5/2026,HIMY,0.096,12/17/2025,Backfill
1/5/2026,HIMY,0.165,12/10/2025,Backfill
1/5/2026,HIMY,0.137,12/3/2025,Backfill
1/5/2026,HIMY,0.156,11/26/2025,Backfill
1/5/2026,HIMY,0.146,11/19/2025,Backfill
1/5/2026,HIMY,0.284,11/12/2025,Backfill
1/5/2026,HIMY,0.337,11/5/2025,Backfill
1/5/2026,HIMY,0.403,10/29/2025,Backfill
1/5/2026,HIMY,0.489,10/22/2025,Backfill
1/5/2026,HIMY,0.462,10/15/2025,Backfill
1/5/2026,HIMY,0.428,10/8/2025,Backfill
1/5/2026,HIMY,0.513,10/1/2025,Backfill
1/5/2026,HIMY,0.505,9/24/2025,Backfill
1/5/2026,HIMY,0.352,9/17/2025,Backfill
1/5/2026,HIMY,0.332,9/10/2025,Backfill
1/5/2026,HIMY,0.261,9/3/2025,Backfill
1/5/2026,ETHI,0.095,12/31/2025,Backfill
1/5/2026,ETHI,0.099,12/24/2025,Backfill
1/5/2026,ETHI,0.056,12/17/2025,Backfill
1/5/2026,ETHI,0.143,12/10/2025,Backfill
1/5/2026,ETHI,0.118,12/3/2025,Backfill
1/5/2026,ETHI,0.148,11/26/2025,Backfill
1/5/2026,ETHI,0.148,11/19/2025,Backfill
1/5/2026,ETHI,0.226,11/12/2025,Backfill
1/5/2026,ETHI,0.222,11/5/2025,Backfill
1/5/2026,ETHI,0.298,10/29/2025,Backfill
1/5/2026,ETHI,0.26,10/22/2025,Backfill
1/5/2026,ETHI,0.232,10/15/2025,Backfill
1/5/2026,ETHI,0.336,10/8/2025,Backfill
1/5/2026,ETHI,0.346,10/1/2025,Backfill
1/5/2026,SMCC,0.088,12/31/2025,Backfill
1/5/2026,SMCC,0.104,12/24/2025,Backfill
1/5/2026,SMCC,0.11,12/17/2025,Backfill
1/5/2026,SMCC,0.138,12/10/2025,Backfill
1/5/2026,SMCC,0.143,12/3/2025,Backfill
1/5/2026,SMCC,0.155,11/26/2025,Backfill
1/5/2026,SMCC,0.163,11/19/2025,Backfill
1/5/2026,SMCC,0.215,11/12/2025,Backfill
1/5/2026,SMCC,0.516,11/5/2025,Backfill
1/5/2026,SMCC,0.543,10/29/2025,Backfill
1/5/2026,SMCC,0.438,10/22/2025,Backfill
1/5/2026,SMCC,0.371,10/15/2025,Backfill
1/5/2026,SMCC,0.523,10/8/2025,Backfill
1/5/2026,SMCC,0.331,10/1/2025,Backfill
1/5/2026,SMCC,0.34,9/24/2025,Backfill
1/5/2026,SMCC,0.268,9/17/2025,Backfill
1/5/2026,SMCC,0.204,9/10/2025,Backfill
1/5/2026,SMCC,0.227,9/3/2025,Backfill
1/5/2026,HOOI,0.088,12/31/2025,Backfill
1/5/2026,HOOI,0.104,12/24/2025,Backfill
1/5/2026,HOOI,0.11,12/17/2025,Backfill
1/5/2026,HOOI,0.138,12/10/2025,Backfill
1/5/2026,HOOI,0.143,12/3/2025,Backfill
1/5/2026,HOOI,0.155,11/26/2025,Backfill
1/5/2026,HOOI,0.163,11/19/2025,Backfill
1/5/2026,HOOI,0.215,11/12/2025,Backfill
1/5/2026,HOOI,0.516,11/5/2025,Backfill
1/5/2026,HOOI,0.543,10/29/2025,Backfill
1/5/2026,HOOI,0.438,10/22/2025,Backfill
1/5/2026,HOOI,0.371,10/15/2025,Backfill
1/5/2026,HOOI,0.523,10/8/2025,Backfill
1/5/2026,HOOI,0.331,10/1/2025,Backfill
1/5/2026,HOOI,0.34,9/24/2025,Backfill
1/5/2026,HOOI,0.268,9/17/2025,Backfill
1/5/2026,HOOI,0.204,9/10/2025,Backfill
1/5/2026,HOOI,0.227,9/3/2025,Backfill
1/5/2026,MST,0.113,12/31/2025,Backfill
1/5/2026,MST,0.093,12/24/2025,Backfill
1/5/2026,MST,0.092,12/17/2025,Backfill
1/5/2026,MST,0.22,12/10/2025,Backfill
1/5/2026,MST,0.588,12/3/2025,Backfill
1/5/2026,MST,0.152,11/26/2025,Backfill
1/5/2026,MST,0.228,11/19/2025,Backfill
1/5/2026,MST,0.276,11/12/2025,Backfill
1/5/2026,MST,0.46,11/5/2025,Backfill
1/5/2026,MST,0.42,10/29/2025,Backfill
1/5/2026,MST,0.44,10/22/2025,Backfill
1/5/2026,MST,0.484,10/15/2025,Backfill
1/5/2026,MST,0.68,10/8/2025,Backfill
1/5/2026,MST,0.592,10/1/2025,Backfill
1/5/2026,MST,0.664,9/24/2025,Backfill
1/5/2026,MST,0.588,9/17/2025,Backfill
1/5/2026,MST,0.588,9/10/2025,Backfill
1/5/2026,MST,0.628,9/3/2025,Backfill
1/5/2026,MST,0.74,8/27/2025,Backfill
1/5/2026,MST,0.74,8/20/2025,Backfill
1/5/2026,MST,0.872,8/13/2025,Backfill
1/5/2026,MST,0.752,8/6/2025,Backfill
1/5/2026,MST,0.852,7/30/2025,Backfill
1/5/2026,MST,0.88,7/23/2025,Backfill
1/5/2026,MST,1.404,7/16/2025,Backfill
1/5/2026,MST,1.088,7/9/2025,Backfill
1/5/2026,MST,1.144,7/2/2025,Backfill
1/5/2026,MST,0.832,6/25/2025,Backfill
1/5/2026,MST,1.088,6/18/2025,Backfill
1/5/2026,MST,1.144,6/11/2025,Backfill
1/5/2026,MST,1.064,6/4/2025,Backfill
1/5/2026,MST,1.06,5/28/2025,Backfill
1/5/2026,MST,1.34,5/21/2025,Backfill
1/5/2026,MST,0.113,12/31/2025,Backfill
1/5/2026,MST,0.093,12/24/2025,Backfill
1/5/2026,MST,0.092,12/17/2025,Backfill
1/5/2026,MST,0.22,12/10/2025,Backfill
1/5/2026,MST,0.588,12/3/2025,Backfill
1/5/2026,MST,0.152,11/26/2025,Backfill
1/5/2026,MST,0.228,11/19/2025,Backfill
1/5/2026,MST,0.276,11/12/2025,Backfill
1/5/2026,MST,0.46,11/5/2025,Backfill
1/5/2026,MST,0.42,10/29/2025,Backfill
1/5/2026,MST,0.44,10/22/2025,Backfill
1/5/2026,MST,0.484,10/15/2025,Backfill
1/5/2026,MST,0.68,10/8/2025,Backfill
1/5/2026,MST,0.592,10/1/2025,Backfill
1/5/2026,MST,0.664,9/24/2025,Backfill
1/5/2026,MST,0.588,9/17/2025,Backfill
1/5/2026,MST,0.588,9/10/2025,Backfill
1/5/2026,MST,0.628,9/3/2025,Backfill
1/5/2026,MST,0.74,8/27/2025,Backfill
1/5/2026,MST,0.74,8/20/2025,Backfill
1/5/2026,MST,0.872,8/13/2025,Backfill
1/5/2026,MST,0.752,8/6/2025,Backfill
1/5/2026,MST,0.852,7/30/2025,Backfill
1/5/2026,MST,0.88,7/23/2025,Backfill
1/5/2026,MST,1.404,7/16/2025,Backfill
1/5/2026,MST,1.088,7/9/2025,Backfill
1/5/2026,MST,1.144,7/2/2025,Backfill
1/5/2026,MST,0.832,6/25/2025,Backfill
1/5/2026,MST,1.088,6/18/2025,Backfill
1/5/2026,MST,1.144,6/11/2025,Backfill
1/5/2026,MST,1.064,6/4/2025,Backfill
1/5/2026,MST,1.06,5/28/2025,Backfill
1/5/2026,MST,1.34,5/21/2025,Backfill
1/5/2026,PLT,0.164,12/31/2025,Backfill
1/5/2026,PLT,0.179,12/24/2025,Backfill
1/5/2026,PLT,0.169,12/17/2025,Backfill
1/5/2026,PLT,0.187,12/10/2025,Backfill
1/5/2026,PLT,0.177,12/3/2025,Backfill
1/5/2026,PLT,0.175,11/26/2025,Backfill
1/5/2026,PLT,0.298,11/19/2025,Backfill
1/5/2026,PLT,0.385,11/12/2025,Backfill
1/5/2026,PLT,0.455,11/5/2025,Backfill
1/5/2026,PLT,0.271,10/29/2025,Backfill
1/5/2026,PLT,0.277,10/22/2025,Backfill
1/5/2026,PLT,0.269,10/15/2025,Backfill
1/5/2026,PLT,0.308,10/8/2025,Backfill
1/5/2026,PLT,0.188,10/1/2025,Backfill
1/5/2026,PLT,0.151,9/24/2025,Backfill
1/5/2026,PLT,0.254,9/17/2025,Backfill
1/5/2026,PLT,0.174,9/10/2025,Backfill
1/5/2026,PLT,0.176,9/3/2025,Backfill
1/5/2026,AMDU,0.204,12/31/2025,Backfill
1/5/2026,AMDU,0.194,12/24/2025,Backfill
1/5/2026,AMDU,0.204,12/17/2025,Backfill
1/5/2026,AMDU,0.258,12/10/2025,Backfill
1/5/2026,AMDU,0.298,12/3/2025,Backfill
1/5/2026,AMDU,0.276,11/26/2025,Backfill
1/5/2026,AMDU,0.516,11/19/2025,Backfill
1/5/2026,AMDU,0.52,11/12/2025,Backfill
1/5/2026,AMDU,0.671,11/5/2025,Backfill
1/5/2026,AMDU,0.437,10/29/2025,Backfill
1/5/2026,AMDU,0.457,10/22/2025,Backfill
1/5/2026,AMDU,0.576,10/15/2025,Backfill
1/5/2026,AMDU,0.37,10/8/2025,Backfill
1/5/2026,AMDU,0.171,10/1/2025,Backfill
1/5/2026,AMDU,0.182,9/24/2025,Backfill
1/5/2026,AMDU,0.232,9/17/2025,Backfill
1/5/2026,AMDU,0.144,9/10/2025,Backfill
1/5/2026,AMDU,0.175,9/3/2025,Backfill
1/5/2026,ESK,0.016,12/30/2025,Backfill
1/5/2026,ESK,0.016,11/26/2025,Backfill
1/5/2026,ESK,0.022,10/30/2025,Backfill
1/5/2026,CEPI,1.233,12/23/2025,Backfill
1/5/2026,CEPI,1.228,11/26/2025,Backfill
1/5/2026,CEPI,1.496,10/28/2025,Backfill
1/5/2026,CEPI,1.439,9/23/2025,Backfill
1/5/2026,CEPI,1.414,8/26/2025,Backfill
1/5/2026,CEPI,1.456,7/29/2025,Backfill
1/5/2026,CEPI,1.38,6/24/2025,Backfill
1/5/2026,CEPI,1.388,5/29/2025,Backfill
1/5/2026,CEPI,1.329,4/29/2025,Backfill
1/5/2026,CEPI,1.459,3/25/2025,Backfill
1/5/2026,CEPI,1.578,2/25/2025,Backfill
1/5/2026,CEPI,1.698,1/28/2025,Backfill
1/5/2026,AIPI,1.208,12/24/2025,Backfill
1/5/2026,AIPI,1.201,11/25/2025,Backfill
1/5/2026,AIPI,1.303,10/29/2025,Backfill
1/5/2026,AIPI,1.248,9/24/2025,Backfill
1/5/2026,AIPI,1.231,8/27/2025,Backfill
1/5/2026,AIPI,1.271,7/23/2025,Backfill
1/5/2026,AIPI,1.274,6/25/2025,Backfill
1/5/2026,AIPI,1.233,5/28/2025,Backfill
1/5/2026,AIPI,1.102,4/23/2025,Backfill
1/5/2026,AIPI,1.28,3/26/2025,Backfill
1/5/2026,AIPI,1.355,2/26/2025,Backfill
1/5/2026,AIPI,1.448,1/29/2025,Backfill
1/5/2026,AIPI,1.486,12/24/2024,Backfill
1/5/2026,AIPI,1.51,11/26/2024,Backfill
1/5/2026,AIPI,1.47,10/24/2024,Backfill
1/5/2026,AIPI,1.479,9/26/2024,Backfill
1/5/2026,AIPI,1.457,8/27/2024,Backfill
1/5/2026,AIPI,1.48,7/26/2024,Backfill
1/5/2026,FEPI,0.984,12/24/2025,Backfill
1/5/2026,FEPI,0.959,11/25/2025,Backfill
1/5/2026,FEPI,1.041,10/29/2025,Backfill
1/5/2026,FEPI,0.997,9/24/2025,Backfill
1/5/2026,FEPI,0.975,8/27/2025,Backfill
1/5/2026,FEPI,0.971,7/23/2025,Backfill
1/5/2026,FEPI,0.962,6/25/2025,Backfill
1/5/2026,FEPI,0.926,5/28/2025,Backfill
1/5/2026,FEPI,0.824,4/23/2025,Backfill
1/5/2026,FEPI,0.944,3/26/2025,Backfill
1/5/2026,FEPI,0.981,2/26/2025,Backfill
1/5/2026,FEPI,1.046,1/29/2025,Backfill
1/5/2026,FEPI,1.083,12/24/2024,Backfill
1/5/2026,FEPI,1.097,11/26/2024,Backfill
1/5/2026,FEPI,1.078,10/24/2024,Backfill
1/5/2026,FEPI,1.092,9/26/2024,Backfill
1/5/2026,FEPI,1.079,8/27/2024,Backfill
1/5/2026,FEPI,1.089,7/26/2024,Backfill
1/5/2026,FEPI,1.15,6/25/2024,Backfill
1/5/2026,FEPI,1.161,5/23/2024,Backfill
1/5/2026,FEPI,1.093,4/23/2024,Backfill
1/5/2026,FEPI,1.189,3/26/2024,Backfill
1/5/2026,FEPI,1.186,2/26/2024,Backfill
1/5/2026,FEPI,1.195,1/24/2024,Backfill
1/5/2026,FEPI,1.178,12/26/2023,Backfill
1/5/2026,FEPI,1.15,11/27/2023,Backfill
1/5/2026,SSK,0.082,12/30/2025,Backfill
1/5/2026,SSK,0.091,11/26/2025,Backfill
1/5/2026,SSK,0.127,10/30/2025,Backfill
1/5/2026,SSK,0.132,9/29/2025,Backfill
1/5/2026,SSK,0.138,8/28/2025,Backfill
1/5/2026,SSK,0.122,7/31/2025,Backfill
1/5/2026,ULTI,0.22,12/31/2025,Backfill
1/5/2026,ULTI,0.235,12/24/2025,Backfill
1/5/2026,ULTI,0.225,12/18/2025,Backfill
1/5/2026,ULTI,0.27,12/11/2025,Backfill
1/5/2026,ULTI,0.27,12/4/2025,Backfill
1/5/2026,ULTI,0.27,11/26/2025,Backfill
1/5/2026,ULTI,0.27,11/20/2025,Backfill
1/5/2026,ULTI,0.35,11/13/2025,Backfill
1/5/2026,TSII,0.308,12/30/2025,Backfill
1/5/2026,TSII,0.257,12/23/2025,Backfill
1/5/2026,TSII,0.285,12/16/2025,Backfill
1/5/2026,TSII,0.273,12/9/2025,Backfill
1/5/2026,TSII,0.334,12/2/2025,Backfill
1/5/2026,TSII,0.365,11/25/2025,Backfill
1/5/2026,TSII,0.533,11/18/2025,Backfill
1/5/2026,TSII,0.419,11/12/2025,Backfill
1/5/2026,TSII,0.42,11/4/2025,Backfill
1/5/2026,TSII,0.361,10/28/2025,Backfill
1/5/2026,TSII,0.377,10/21/2025,Backfill
1/5/2026,TSII,0.486,10/14/2025,Backfill
1/5/2026,TSII,0.401,10/7/2025,Backfill
1/5/2026,TSII,0.395,9/30/2025,Backfill
1/5/2026,TSII,0.299,9/23/2025,Backfill
1/5/2026,TSII,0.244,9/16/2025,Backfill
1/5/2026,TSII,0.089,9/9/2025,Backfill
1/5/2026,TSII,0.089,9/3/2025,Backfill
1/5/2026,TSII,0.095,8/26/2025,Backfill
1/5/2026,TSII,0.111,8/19/2025,Backfill
1/5/2026,TSII,0.122,8/12/2025,Backfill
1/5/2026,TSII,0.158,8/5/2025,Backfill
1/5/2026,TSII,0.121,7/29/2025,Backfill
1/5/2026,TSII,0.234,7/22/2025,Backfill
1/5/2026,TSII,0.189,7/15/2025,Backfill
1/5/2026,TSII,0.288,7/8/2025,Backfill
1/5/2026,TSII,0.251,7/1/2025,Backfill
1/5/2026,TSII,0.199,6/24/2025,Backfill
1/5/2026,TSII,0.303,6/17/2025,Backfill
1/5/2026,NVII,0.172,12/30/2025,Backfill
1/5/2026,NVII,0.232,12/23/2025,Backfill
1/5/2026,NVII,0.262,12/16/2025,Backfill
1/5/2026,NVII,0.268,12/9/2025,Backfill
1/5/2026,NVII,0.399,12/2/2025,Backfill
1/5/2026,NVII,0.584,11/25/2025,Backfill
1/5/2026,NVII,0.334,11/18/2025,Backfill
1/5/2026,NVII,0.308,11/12/2025,Backfill
1/5/2026,NVII,0.286,11/4/2025,Backfill
1/5/2026,NVII,0.271,10/28/2025,Backfill
1/5/2026,NVII,0.271,10/21/2025,Backfill
1/5/2026,NVII,0.265,10/14/2025,Backfill
1/5/2026,NVII,0.236,10/7/2025,Backfill
1/5/2026,NVII,0.458,9/30/2025,Backfill
1/5/2026,NVII,0.213,9/23/2025,Backfill
1/5/2026,NVII,0.202,9/16/2025,Backfill
1/5/2026,NVII,0.239,9/9/2025,Backfill
1/5/2026,NVII,0.551,9/3/2025,Backfill
1/5/2026,NVII,0.215,8/26/2025,Backfill
1/5/2026,NVII,0.219,8/19/2025,Backfill
1/5/2026,NVII,0.214,8/12/2025,Backfill
1/5/2026,NVII,0.293,8/5/2025,Backfill
1/5/2026,NVII,0.228,7/29/2025,Backfill
1/5/2026,NVII,0.247,7/22/2025,Backfill
1/5/2026,NVII,0.154,7/15/2025,Backfill
1/5/2026,NVII,0.174,7/8/2025,Backfill
1/5/2026,NVII,0.156,7/1/2025,Backfill
1/5/2026,NVII,0.202,6/24/2025,Backfill
1/5/2026,NVII,0.105,6/17/2025,Backfill
1/5/2026,NVII,0.264,6/10/2025,Backfill
1/5/2026,CWII,0.126,12/30/2025,Backfill
1/5/2026,CWII,0.147,12/23/2025,Backfill
1/5/2026,CWII,0.096,12/16/2025,Backfill
1/5/2026,CWII,0.101,12/9/2025,Backfill
1/5/2026,CWII,0.097,12/2/2025,Backfill
1/5/2026,CWII,0.097,11/25/2025,Backfill
1/5/2026,CWII,0.098,11/18/2025,Backfill
1/5/2026,HOII,0.09,12/30/2025,Backfill
1/5/2026,HOII,0.102,12/23/2025,Backfill
1/5/2026,HOII,0.109,12/16/2025,Backfill
1/5/2026,HOII,0.124,12/9/2025,Backfill
1/5/2026,HOII,0.132,12/2/2025,Backfill
1/5/2026,HOII,0.1,11/25/2025,Backfill
1/5/2026,HOII,0.122,11/18/2025,Backfill
1/5/2026,MSII,0.04,12/30/2025,Backfill
1/5/2026,MSII,0.043,12/23/2025,Backfill
1/5/2026,MSII,0.046,12/16/2025,Backfill
1/5/2026,MSII,0.049,12/9/2025,Backfill
1/5/2026,MSII,0.055,12/2/2025,Backfill
1/5/2026,MSII,0.052,11/25/2025,Backfill
1/5/2026,MSII,0.057,11/18/2025,Backfill
1/5/2026,MSII,0.088,11/12/2025,Backfill
1/5/2026,MSII,0.082,11/4/2025,Backfill
1/5/2026,MSII,0.07,10/28/2025,Backfill
1/5/2026,MSII,0.069,10/21/2025,Backfill
1/5/2026,MSII,0.085,10/14/2025,Backfill
1/5/2026,MSII,0.087,10/7/2025,Backfill
1/5/2026,MSII,0.079,9/30/2025,Backfill
1/5/2026,MSII,0.076,9/23/2025,Backfill
1/5/2026,MSII,0.067,9/16/2025,Backfill
1/5/2026,MSII,0.08,9/9/2025,Backfill
1/5/2026,MSII,0.091,9/3/2025,Backfill
1/5/2026,MSII,0.077,8/26/2025,Backfill
1/5/2026,MSII,0.099,8/19/2025,Backfill
1/5/2026,MSII,0.342,8/12/2025,Backfill
1/5/2026,MSII,0.197,8/5/2025,Backfill
1/5/2026,MSII,0.307,7/29/2025,Backfill
1/5/2026,MSII,0.264,7/22/2025,Backfill
1/5/2026,MSII,0.247,7/15/2025,Backfill
1/5/2026,MSII,0.257,7/8/2025,Backfill
1/5/2026,MSII,0.183,7/1/2025,Backfill
1/5/2026,MSII,0.291,6/24/2025,Backfill
1/5/2026,MSII,0.145,6/17/2025,Backfill
1/5/2026,LLII,0.167,12/30/2025,Backfill
1/5/2026,LLII,0.175,12/23/2025,Backfill
1/5/2026,LLII,0.157,12/16/2025,Backfill
1/5/2026,LLII,0.117,12/9/2025,Backfill
1/5/2026,LLII,0.174,12/2/2025,Backfill
1/5/2026,LLII,0.24,11/25/2025,Backfill
1/5/2026,LLII,0.432,11/18/2025,Backfill
1/5/2026,COII,0.06,12/30/2025,Backfill
1/5/2026,COII,0.065,12/23/2025,Backfill
1/5/2026,COII,0.075,12/16/2025,Backfill
1/5/2026,COII,0.085,12/9/2025,Backfill
1/5/2026,COII,0.086,12/2/2025,Backfill
1/5/2026,COII,0.081,11/25/2025,Backfill
1/5/2026,COII,0.098,11/18/2025,Backfill
1/5/2026,COII,0.134,11/12/2025,Backfill
1/5/2026,COII,0.128,11/4/2025,Backfill
1/5/2026,COII,0.109,10/28/2025,Backfill
1/5/2026,COII,0.107,10/21/2025,Backfill
1/5/2026,COII,0.117,10/14/2025,Backfill
1/5/2026,COII,0.339,10/7/2025,Backfill
1/5/2026,COII,0.104,9/30/2025,Backfill
1/5/2026,COII,0.114,9/23/2025,Backfill
1/5/2026,COII,0.128,9/16/2025,Backfill
1/5/2026,COII,0.117,9/9/2025,Backfill
1/5/2026,COII,0.121,9/3/2025,Backfill
1/5/2026,COII,0.122,8/26/2025,Backfill
1/5/2026,COII,0.135,8/19/2025,Backfill
1/5/2026,COII,0.584,8/12/2025,Backfill
1/5/2026,COII,0.39,8/5/2025,Backfill
1/5/2026,COII,0.756,7/29/2025,Backfill
1/5/2026,COII,0.294,7/22/2025,Backfill
1/5/2026,COII,0.343,7/15/2025,Backfill
1/5/2026,COII,0.274,7/8/2025,Backfill
1/5/2026,COII,0.309,7/1/2025,Backfill
1/5/2026,COII,0.442,6/24/2025,Backfill
1/5/2026,COII,0.307,6/17/2025,Backfill
1/5/2026,PLTI,0.08,12/30/2025,Backfill
1/5/2026,PLTI,0.079,12/23/2025,Backfill
1/5/2026,PLTI,0.083,12/16/2025,Backfill
1/5/2026,PLTI,0.086,12/9/2025,Backfill
1/5/2026,PLTI,0.081,12/2/2025,Backfill
1/5/2026,PLTI,0.08,11/25/2025,Backfill
1/5/2026,PLTI,0.105,11/18/2025,Backfill
1/5/2026,WMTI,0.087,12/30/2025,Backfill
1/5/2026,WMTI,0.097,12/23/2025,Backfill
1/5/2026,WMTI,0.092,12/16/2025,Backfill
1/5/2026,WMTI,0.091,12/9/2025,Backfill
1/5/2026,WMTI,0.147,12/2/2025,Backfill
1/5/2026,WMTI,0.302,11/25/2025,Backfill
1/5/2026,WMTI,0.083,11/18/2025,Backfill
1/5/2026,MSST,0.201,12/30/2025,Backfill
1/5/2026,MSST,0.208,12/23/2025,Backfill
1/5/2026,MSST,0.223,12/16/2025,Backfill
1/5/2026,MSST,0.226,12/9/2025,Backfill
1/5/2026,MSST,0.223,12/2/2025,Backfill
1/5/2026,TEST,0.268,12/30/2025,Backfill
1/5/2026,TEST,0.271,12/23/2025,Backfill
1/5/2026,TEST,0.266,12/16/2025,Backfill
1/5/2026,TEST,0.264,12/9/2025,Backfill
1/5/2026,TEST,0.254,12/2/2025,Backfill
1/5/2026,NVIT,0.243,12/30/2025,Backfill
1/5/2026,NVIT,0.235,12/23/2025,Backfill
1/5/2026,NVIT,0.23,12/16/2025,Backfill
1/5/2026,NVIT,0.239,12/9/2025,Backfill
1/5/2026,NVIT,0.233,12/2/2025,Backfill
1/5/2026,YMAX,0.106,12/31/2025,Backfill
1/5/2026,YMAX,0.094,12/24/2025,Backfill
1/5/2026,YMAX,0.124,12/17/2025,Backfill
1/5/2026,YMAX,0.114,12/10/2025,Backfill
1/5/2026,YMAX,0.096,12/3/2025,Backfill
1/5/2026,YMAX,0.101,11/26/2025,Backfill
1/5/2026,YMAX,0.13,11/19/2025,Backfill
1/5/2026,YMAX,0.151,11/12/2025,Backfill
1/5/2026,YMAX,0.174,11/5/2025,Backfill
1/5/2026,YMAX,0.194,10/29/2025,Backfill
1/5/2026,YMAX,0.157,10/22/2025,Backfill
1/5/2026,YMAX,0.174,10/15/2025,Backfill
1/5/2026,YMAX,0.147,10/9/2025,Backfill
1/5/2026,YMAX,0.14,10/2/2025,Backfill
1/5/2026,YMAX,0.082,9/25/2025,Backfill
1/5/2026,YMAX,0.129,9/18/2025,Backfill
1/5/2026,YMAX,0.132,9/11/2025,Backfill
1/5/2026,YMAX,0.109,9/4/2025,Backfill
1/5/2026,YMAX,0.137,8/28/2025,Backfill
1/5/2026,YMAX,0.162,8/21/2025,Backfill
1/5/2026,YMAX,0.11,8/14/2025,Backfill
1/5/2026,YMAX,0.145,8/7/2025,Backfill
1/5/2026,YMAX,0.165,7/31/2025,Backfill
1/5/2026,YMAX,0.184,7/24/2025,Backfill
1/5/2026,YMAX,0.104,7/17/2025,Backfill
1/5/2026,YMAX,0.135,7/10/2025,Backfill
1/5/2026,YMAX,0.157,7/3/2025,Backfill
1/5/2026,YMAX,0.155,6/26/2025,Backfill
1/5/2026,YMAX,0.142,6/20/2025,Backfill
1/5/2026,YMAX,0.18,6/12/2025,Backfill
1/5/2026,YMAX,0.172,6/5/2025,Backfill
1/5/2026,YMAX,0.215,5/29/2025,Backfill
1/5/2026,YMAX,0.186,5/22/2025,Backfill
1/5/2026,YMAX,0.191,5/15/2025,Backfill
1/5/2026,YMAX,0.168,5/8/2025,Backfill
1/5/2026,YMAX,0.174,5/1/2025,Backfill
1/5/2026,YMAX,0.137,4/24/2025,Backfill
1/5/2026,YMAX,0.133,4/17/2025,Backfill
1/5/2026,YMAX,0.129,4/10/2025,Backfill
1/5/2026,YMAX,0.178,4/3/2025,Backfill
1/5/2026,YMAX,0.132,3/27/2025,Backfill
1/5/2026,YMAX,0.153,3/20/2025,Backfill
1/5/2026,YMAX,0.1,3/13/2025,Backfill
1/5/2026,YMAX,0.241,3/6/2025,Backfill
1/5/2026,YMAX,0.133,2/27/2025,Backfill
1/5/2026,YMAX,0.185,2/20/2025,Backfill
1/5/2026,YMAX,0.15,2/13/2025,Backfill
1/5/2026,YMAX,0.194,2/6/2025,Backfill
1/5/2026,YMAX,0.147,1/30/2025,Backfill
1/5/2026,YMAX,0.172,1/23/2025,Backfill
1/5/2026,YMAX,0.112,1/16/2025,Backfill
1/5/2026,YMAX,0.14,1/8/2025,Backfill
1/5/2026,YMAX,0.181,1/3/2025,Backfill
1/5/2026,YMAX,0.245,12/27/2024,Backfill
1/5/2026,YMAX,0.139,12/19/2024,Backfill
1/5/2026,YMAX,0.123,12/12/2024,Backfill
1/5/2026,YMAX,0.238,12/5/2024,Backfill
1/5/2026,YMAX,0.306,11/29/2024,Backfill
1/5/2026,YMAX,0.244,11/21/2024,Backfill
1/5/2026,YMAX,0.152,11/14/2024,Backfill
1/5/2026,YMAX,0.12,11/7/2024,Backfill
1/5/2026,YMAX,0.225,10/31/2024,Backfill
1/5/2026,YMAX,0.227,10/24/2024,Backfill
1/5/2026,YMAX,0.175,10/17/2024,Backfill
1/5/2026,YMAX,0.204,10/10/2024,Backfill
1/5/2026,YMAX,0.208,10/3/2024,Backfill
